account_id,customer_id,branch_id,account_type,balance,open_date,status
19747,22527,29,Savings,160698.28,2008-02-11,Active
19748,44448,74,Savings,1951.94,2018-06-14,Dormant
19749,49217,62,Savings,121562.52,2013-08-02,Active
19750,57952,87,Savings,26480.14,2024-12-16,Active
19751,39687,42,Savings,83388.0,2017-03-21,Active
19752,53535,144,Current,118677.75,2024-01-26,Active
19753,50386,147,Savings,30036.83,2015-10-06,Active
19754,35699,118,Savings,3683.69,2017-04-19,Active
19755,45815,2,Fixed Deposit,3210.58,2014-10-17,Active
19756,39491,62,Current,62029.41,2011-01-10,Dormant
19757,237,58,Salary,17224.56,2005-05-19,Active
19758,3631,84,Salary,203307.52,2025-10-25,Active
19759,47882,101,Current,46456.42,2020-09-01,Active
19760,8985,29,Salary,37083.68,2011-07-14,Active
19761,22068,124,Savings,8762.69,2015-07-22,Active
19762,15229,144,Salary,63093.34,2021-07-17,Active
19763,20362,105,Savings,59965.49,2014-11-23,Active
19764,56653,19,Current,13138.25,2011-01-22,Active
19765,27184,99,Savings,145696.83,2019-04-08,Active
19766,47486,106,Current,1396.76,2010-12-31,Active
19767,18143,118,Savings,4684.8,2005-07-28,Active
19768,47827,128,Savings,5591.59,2011-12-25,Active
19769,16041,104,Savings,50756.96,2010-09-30,Active
19770,21782,3,Savings,8381.89,2014-02-14,Active
19771,53360,59,Savings,22645.37,2013-08-05,Active
19772,59768,59,Savings,32603.88,2011-07-10,Active
19773,36347,138,Current,11610.45,2006-09-14,Active
19774,51431,71,Salary,13976.3,2013-10-27,Active
19775,43513,92,Savings,17677.6,2013-08-13,Active
19776,10062,103,Fixed Deposit,4168.73,2013-01-30,Active
19777,58245,68,Fixed Deposit,140949.86,2024-03-23,Active
19778,2602,56,Salary,34644.03,2011-08-21,Active
19779,2822,67,Savings,36427.06,2009-07-20,Active
19780,19114,143,Savings,36214.96,2019-12-02,Active
19781,23684,4,Savings,2224.67,2006-03-07,Closed
19782,36809,149,Fixed Deposit,42179.71,2006-05-29,Active
19783,44413,56,Savings,65237.55,2008-03-12,Active
19784,23463,141,Savings,211739.53,2024-04-17,Dormant
19785,55447,10,Salary,7733.89,2017-01-07,Active
19786,52603,67,Savings,34571.54,2023-06-19,Active
19787,49020,22,Current,53869.83,2007-06-18,Active
19788,55953,127,Savings,88518.3,2020-09-21,Active
19789,39269,126,Savings,27445.64,2010-12-20,Active
19790,7480,145,Savings,110586.94,2006-02-06,Closed
19791,28988,108,Savings,100068.69,2026-01-18,Active
19792,5741,124,Salary,10049.47,2012-09-04,Active
19793,15620,23,Savings,17207.48,2015-06-25,Active
19794,56611,10,Savings,27841.68,2023-05-17,Active
19795,43512,82,Savings,119779.21,2007-06-02,Active
19796,30570,102,Salary,33091.5,2007-01-28,Active
19797,3671,65,Savings,4549.93,2011-05-08,Dormant
19798,6469,83,NRI,13542.9,2023-11-12,Active
19799,11952,115,Fixed Deposit,77205.68,2026-01-16,Active
19800,52731,112,Current,109986.58,2017-11-24,Active
19801,46307,12,NRI,10361.99,2017-02-13,Active
19802,31257,2,Current,27413.93,2010-12-29,Active
19803,16119,35,Savings,24174.19,2012-05-23,Active
19804,11472,72,Current,12269.87,2006-02-02,Active
19805,29218,58,Savings,16518.52,2005-08-14,Active
19806,26879,52,Savings,37219.3,2025-04-17,Active
19807,5273,81,Savings,94803.38,2021-08-26,Active
19808,4405,150,Savings,908.4,2014-02-26,Dormant
19809,24423,84,Fixed Deposit,169728.98,2020-10-20,Active
19810,22684,32,Savings,62661.61,2013-08-07,Active
19811,37469,68,Savings,33125.54,2013-08-02,Active
19812,18475,129,Savings,19756.28,2012-10-15,Active
19813,7471,115,Current,48556.78,2006-05-26,Active
19814,4577,37,Savings,13754.88,2006-02-11,Active
19815,49229,75,Savings,1252.59,2006-12-19,Active
19816,54472,138,Savings,42574.06,2019-12-02,Active
19817,21046,102,Current,36183.91,2026-03-05,Active
19818,37555,20,Current,5206.84,2011-04-09,Active
19819,3499,80,Fixed Deposit,54508.53,2006-05-09,Active
19820,4543,132,Savings,178370.44,2018-03-18,Active
19821,12706,60,Savings,42524.27,2023-01-16,Active
19822,687,111,Savings,120926.99,2022-07-14,Active
19823,44875,147,Current,119389.62,2017-07-10,Active
19824,2949,44,Savings,18561.77,2012-07-09,Active
19825,5556,70,Savings,6108.76,2012-03-30,Active
19826,9190,88,Current,53877.63,2017-09-11,Active
19827,20860,108,Salary,76950.52,2015-03-19,Active
19828,6109,107,Salary,168233.56,2018-11-11,Active
19829,10682,118,Salary,11475.6,2020-10-01,Active
19830,12973,20,Savings,32798.52,2008-07-07,Active
19831,36523,85,Savings,88040.64,2006-04-22,Closed
19832,47246,13,Current,150519.83,2017-09-19,Active
19833,18782,102,Current,11940.87,2005-09-22,Active
19834,4574,130,Savings,25598.02,2005-04-10,Active
19835,35103,111,Savings,53789.21,2006-08-07,Active
19836,5929,58,Fixed Deposit,152327.54,2011-02-10,Active
19837,52530,41,Savings,12270.02,2021-03-16,Active
19838,28954,125,Savings,2711.83,2008-02-17,Active
19839,51940,93,Current,96703.9,2021-04-04,Active
19840,50286,118,Salary,17587.76,2023-09-29,Closed
19841,6392,94,Savings,2711.91,2019-02-04,Active
19842,3927,17,Savings,68252.34,2012-04-25,Closed
19843,21914,106,Savings,8053.45,2006-01-13,Active
19844,9617,113,Savings,120939.77,2021-03-27,Active
19845,23171,79,Current,79734.09,2020-10-06,Active
19846,17969,86,Savings,80388.19,2009-10-26,Dormant
19847,56839,122,Savings,16029.78,2018-01-17,Active
19848,38153,148,Savings,47356.1,2008-10-31,Active
19849,16763,111,Current,4514.97,2015-07-08,Closed
19850,54648,67,Current,37614.38,2021-11-02,Active
19851,51978,46,Savings,65257.62,2020-01-23,Active
19852,23895,47,Savings,29047.8,2023-09-19,Active
19853,28144,25,Savings,12307.27,2007-10-22,Active
19854,9275,146,Savings,121027.69,2013-08-24,Active
19855,35508,101,Salary,3646.17,2008-07-23,Active
19856,22650,12,Salary,12536.7,2006-05-25,Active
19857,17025,69,Savings,38094.78,2018-12-03,Active
19858,46795,100,Savings,60603.44,2009-09-10,Active
19859,21511,107,Savings,33686.1,2025-09-13,Active
19860,58002,55,Savings,126656.48,2008-09-13,Active
19861,37393,28,Savings,67514.85,2021-11-10,Closed
19862,11298,92,Salary,57157.05,2005-12-08,Active
19863,35718,16,Salary,25192.23,2011-07-30,Active
19864,59535,34,Fixed Deposit,24875.82,2007-06-16,Active
19865,53449,135,Savings,4677.3,2013-01-27,Active
19866,11664,98,Current,82237.69,2014-12-02,Active
19867,7932,104,Savings,29206.19,2013-05-07,Active
19868,6855,51,Savings,50277.56,2011-12-18,Active
19869,45791,54,Current,56948.24,2009-02-08,Active
19870,33537,26,Fixed Deposit,6976.68,2016-12-16,Active
19871,20794,85,Savings,5256.33,2016-10-31,Dormant
19872,24896,56,Savings,16872.1,2025-12-11,Active
19873,17396,31,Savings,54510.03,2014-08-20,Dormant
19874,1346,77,Savings,19282.97,2016-06-23,Active
19875,18218,141,Savings,163608.4,2007-08-23,Active
19876,2149,137,Savings,64518.2,2022-02-18,Active
19877,741,38,Fixed Deposit,96644.01,2016-07-30,Active
19878,5789,71,Current,38874.87,2019-02-14,Dormant
19879,44234,65,Savings,118955.19,2023-01-04,Active
19880,44499,139,Savings,24095.24,2023-05-25,Active
19881,52817,128,Current,208605.51,2025-09-18,Active
19882,48093,62,Savings,36702.03,2015-04-16,Active
19883,2097,45,Savings,4587.21,2023-05-27,Active
19884,16051,47,Savings,34541.33,2023-03-12,Active
19885,309,117,Salary,42679.36,2024-09-02,Active
19886,8576,80,Savings,6303.05,2016-11-06,Active
19887,22349,123,Savings,80452.24,2025-03-28,Active
19888,42706,131,Savings,2501.4,2026-02-05,Dormant
19889,55645,16,Savings,44635.22,2018-01-30,Active
19890,10198,82,Salary,49459.78,2017-05-30,Active
19891,23428,109,Current,281626.93,2017-05-12,Active
19892,26226,52,Savings,14242.95,2020-02-29,Active
19893,55963,128,Savings,23293.89,2021-03-16,Active
19894,9809,123,Current,2196.33,2011-10-16,Active
19895,11840,2,Savings,134667.27,2015-06-26,Active
19896,6234,27,Current,63365.32,2015-02-12,Dormant
19897,32493,23,Current,39492.17,2016-10-15,Dormant
19898,30220,124,Savings,9465.91,2009-03-12,Active
19899,39010,144,Savings,4421.18,2018-04-16,Active
19900,48048,27,Current,70142.8,2008-01-10,Dormant
19901,3489,4,Savings,7011.21,2009-01-10,Active
19902,16282,143,Current,165766.5,2018-08-23,Active
19903,47135,129,Current,24182.6,2012-08-18,Active
19904,15382,144,Salary,27231.35,2006-06-16,Active
19905,47759,63,Savings,38032.39,2020-06-23,Closed
19906,38784,16,Salary,74333.56,2019-04-09,Active
19907,48993,10,Current,766.14,2010-11-10,Dormant
19908,36628,113,Fixed Deposit,16637.75,2008-03-23,Active
19909,45049,136,Salary,76993.96,2012-08-31,Active
19910,45889,21,Salary,7786.69,2013-06-02,Active
19911,13019,100,Savings,16444.14,2009-08-04,Active
19912,41628,118,Salary,8837.36,2019-09-28,Active
19913,34358,44,Salary,1557.6,2021-10-25,Active
19914,31865,22,Savings,49031.84,2026-05-29,Active
19915,57292,75,Fixed Deposit,28199.08,2007-01-09,Active
19916,19000,111,NRI,11556.69,2024-04-24,Active
19917,24886,19,Savings,44975.05,2011-11-13,Active
19918,52036,22,NRI,120061.16,2010-12-19,Dormant
19919,3676,18,Savings,18500.66,2008-12-04,Active
19920,41125,137,Savings,210823.35,2025-09-14,Active
19921,25098,3,Savings,32121.27,2011-07-09,Active
19922,31941,6,Current,8763.49,2013-09-18,Active
19923,45432,143,Savings,33060.11,2008-08-16,Dormant
19924,45770,39,Savings,35306.08,2019-05-01,Active
19925,28285,70,Current,67396.02,2024-08-05,Closed
19926,19227,25,Savings,31418.91,2024-05-01,Active
19927,52087,63,Savings,25247.68,2019-06-06,Active
19928,55743,51,Current,21163.7,2007-02-02,Active
19929,27743,49,NRI,141151.49,2019-07-09,Active
19930,57129,51,Savings,4796.55,2012-05-05,Active
19931,9322,19,Salary,75659.74,2013-03-15,Active
19932,20801,45,Savings,50347.99,2018-04-15,Closed
19933,41638,47,Savings,5662.91,2013-03-18,Active
19934,7007,48,Savings,31279.46,2022-11-10,Active
19935,4107,50,Savings,963.65,2025-11-28,Active
19936,58003,7,Savings,13050.21,2005-02-21,Active
19937,40290,121,Savings,133971.75,2007-09-13,Active
19938,15448,121,Savings,156655.14,2008-08-04,Active
19939,22362,91,Salary,21589.34,2008-03-05,Active
19940,52033,31,Savings,9587.43,2019-05-02,Dormant
19941,6978,28,Savings,114700.82,2019-12-10,Active
19942,39423,26,Savings,67387.5,2015-06-20,Active
19943,26030,70,Savings,10928.57,2010-06-04,Active
19944,51590,143,Savings,10599.05,2009-07-13,Active
19945,54115,49,Savings,130909.31,2017-05-17,Active
19946,45444,39,Savings,13534.76,2007-03-23,Active
19947,1162,150,NRI,79547.39,2020-04-12,Dormant
19948,25738,20,Current,80480.21,2019-10-18,Active
19949,15694,124,Current,10712.1,2010-11-21,Active
19950,34896,20,Salary,13579.6,2016-09-03,Dormant
19951,59353,17,Savings,15291.36,2020-01-14,Active
19952,58613,57,Current,38630.57,2013-06-15,Active
19953,14912,30,Salary,197786.31,2011-03-08,Active
19954,46418,11,Savings,36919.64,2023-06-17,Active
19955,17952,66,Salary,104200.69,2012-08-15,Active
19956,18588,30,Savings,35515.02,2006-09-24,Active
19957,2621,75,Fixed Deposit,65000.53,2025-07-28,Active
19958,50608,36,Salary,197783.83,2025-10-22,Active
19959,3072,80,Savings,133448.63,2018-03-23,Active
19960,37813,36,Savings,60409.31,2014-03-05,Active
19961,32742,8,Savings,29342.84,2011-02-08,Active
19962,56218,93,Savings,63728.07,2020-01-23,Active
19963,40618,98,Current,15287.74,2009-01-15,Active
19964,58902,51,Current,298285.25,2012-06-30,Active
19965,22670,101,Salary,43275.03,2010-06-28,Active
19966,35600,24,Savings,20044.02,2009-03-28,Active
19967,36979,31,Savings,2579.44,2025-01-01,Active
19968,18957,87,Savings,16400.19,2021-04-27,Active
19969,50963,4,Savings,6064.41,2015-10-14,Active
19970,45068,97,Salary,3469.05,2007-06-17,Active
19971,10929,89,NRI,49012.82,2013-05-16,Active
19972,16444,35,Savings,7248.51,2015-04-03,Active
19973,6792,89,Savings,17001.85,2012-06-12,Active
19974,6117,54,NRI,5565.78,2021-12-24,Active
19975,3597,58,Savings,23395.15,2023-10-16,Active
19976,3057,7,Savings,40826.51,2018-02-21,Active
19977,36596,62,Savings,69191.94,2019-07-27,Active
19978,56294,65,Fixed Deposit,20959.23,2012-07-08,Active
19979,6742,138,Current,24517.72,2012-09-24,Active
19980,26762,113,Fixed Deposit,2151.03,2018-08-11,Active
19981,10535,92,Fixed Deposit,575.71,2005-11-29,Dormant
19982,13551,65,Savings,9173.56,2006-01-29,Active
19983,2600,3,Savings,96924.49,2005-04-12,Active
19984,41457,8,Savings,9243.29,2005-12-21,Active
19985,7799,37,Savings,65341.84,2022-09-12,Active
19986,40735,44,Savings,200300.31,2011-02-07,Active
19987,1873,40,NRI,32233.82,2025-12-27,Active
19988,9711,91,Fixed Deposit,13181.24,2014-06-15,Dormant
19989,22391,76,Salary,5155.18,2005-10-08,Active
19990,7517,146,Current,13531.33,2016-12-30,Active
19991,14230,8,Fixed Deposit,18410.23,2018-07-02,Active
19992,37584,129,Current,3434.36,2012-12-07,Active
19993,18719,34,Savings,1532.25,2019-07-06,Active
19994,19863,48,Current,59903.94,2007-03-30,Active
19995,31297,72,NRI,43689.09,2011-09-18,Dormant
19996,11929,1,Fixed Deposit,32339.73,2016-09-12,Dormant
19997,20893,54,Savings,218365.81,2005-03-24,Active
19998,35981,32,Current,12589.94,2021-06-04,Active
19999,28828,83,Savings,84089.26,2009-01-21,Active
20000,40510,117,Salary,18919.34,2017-02-15,Active
20001,46912,133,Salary,2194.31,2023-12-07,Active
20002,26865,26,Savings,31107.92,2018-09-19,Active
20003,43717,53,Savings,3180.2,2013-07-20,Active
20004,52695,126,Savings,19092.24,2021-02-22,Active
20005,19631,148,Savings,2373.27,2013-03-24,Dormant
20006,56502,38,Savings,14808.56,2017-09-17,Active
20007,40009,28,Salary,102007.78,2020-04-13,Dormant
20008,6299,127,Current,42580.58,2009-12-09,Active
20009,59455,53,Savings,101853.38,2018-12-27,Dormant
20010,58951,88,Fixed Deposit,29479.18,2011-05-21,Active
20011,24430,47,Savings,17347.11,2026-03-22,Active
20012,55777,59,Savings,49394.57,2013-08-23,Active
20013,50681,43,Savings,29332.11,2017-07-02,Active
20014,9686,112,Savings,1760.37,2014-12-09,Dormant
20015,57061,3,Savings,91891.9,2026-05-20,Closed
20016,11599,32,Current,18476.16,2025-02-27,Active
20017,34332,76,Salary,399974.37,2025-03-06,Active
20018,2791,95,Current,35819.95,2022-05-06,Active
20019,34036,44,Current,3606.55,2013-05-07,Active
20020,11322,95,Salary,32905.54,2011-02-15,Closed
20021,6608,141,Current,31884.14,2008-05-06,Active
20022,11958,26,Savings,37583.22,2008-08-27,Active
20023,18957,137,Savings,24356.46,2025-06-10,Active
20024,1060,56,Current,96985.58,2008-07-30,Active
20025,8570,118,Savings,93972.47,2008-05-22,Active
20026,8225,101,NRI,63621.67,2023-11-20,Active
20027,45676,37,Savings,11523.47,2014-09-26,Active
20028,37508,127,NRI,41803.3,2007-04-21,Active
20029,51760,73,Savings,19130.88,2009-10-14,Closed
20030,40279,38,Savings,25498.14,2023-02-24,Active
20031,41105,16,Savings,55393.33,2013-05-19,Dormant
20032,38747,7,Current,34230.9,2019-02-06,Active
20033,42566,139,Savings,28700.55,2022-03-01,Closed
20034,20753,42,NRI,158430.81,2011-11-20,Dormant
20035,47456,66,Savings,36577.6,2010-11-29,Active
20036,45343,8,Savings,55520.07,2022-12-19,Dormant
20037,51891,90,Salary,2514.23,2013-10-20,Active
20038,45551,35,Current,80169.57,2022-05-09,Active
20039,42445,88,Savings,17231.44,2025-08-10,Dormant
20040,17948,15,Savings,23261.73,2012-08-24,Dormant
20041,34977,48,Savings,41130.34,2020-04-20,Active
20042,59510,22,Salary,265925.75,2018-03-01,Active
20043,16689,5,Savings,57785.25,2019-10-18,Active
20044,38397,54,Savings,10440.58,2006-01-01,Active
20045,58546,3,Savings,21353.52,2006-04-04,Active
20046,46927,31,NRI,37095.64,2007-05-18,Closed
20047,27427,39,Current,66741.06,2012-05-01,Active
20048,382,4,Current,12713.6,2010-10-30,Active
20049,33493,99,Savings,17751.18,2018-02-19,Active
20050,36316,20,NRI,11173.48,2016-12-24,Active
20051,35693,66,Savings,37770.94,2009-01-25,Active
20052,54632,21,Savings,48604.12,2016-04-04,Active
20053,22083,77,Savings,101509.55,2007-10-27,Active
20054,30387,53,Salary,32534.01,2019-08-14,Dormant
20055,18639,6,Salary,7635.91,2018-09-19,Active
20056,55861,118,Savings,11129.48,2006-06-12,Active
20057,45218,129,Savings,15008.58,2012-02-08,Dormant
20058,7042,115,Savings,9971.07,2009-10-03,Active
20059,58175,74,Savings,84323.21,2025-11-11,Active
20060,24664,30,Savings,14719.12,2007-09-29,Active
20061,48159,72,Salary,138886.36,2016-08-24,Active
20062,48178,18,Salary,6894.81,2017-01-06,Active
20063,21701,25,Current,3232.1,2010-08-27,Active
20064,4999,120,Savings,107213.03,2017-05-05,Active
20065,50418,29,Savings,22457.86,2014-07-05,Active
20066,26303,137,Savings,32550.28,2014-07-19,Active
20067,15380,43,Savings,3606.99,2010-11-30,Active
20068,22528,89,Savings,48353.89,2023-03-08,Active
20069,5041,27,Savings,40189.39,2006-08-20,Active
20070,16590,146,Savings,56858.89,2015-01-24,Active
20071,50124,66,Savings,126825.19,2023-09-08,Active
20072,44447,38,Salary,18560.64,2010-07-30,Active
20073,16276,114,Savings,99934.88,2023-09-22,Active
20074,23292,10,Savings,11041.73,2014-02-22,Active
20075,28689,60,Salary,42850.32,2012-11-05,Active
20076,3866,96,Savings,24233.62,2020-11-27,Active
20077,47704,141,Savings,14802.11,2022-05-10,Active
20078,28373,88,Savings,53507.83,2005-01-05,Active
20079,22586,37,Salary,114207.04,2012-10-10,Active
20080,23469,132,Current,6658.71,2007-02-25,Active
20081,39644,29,Savings,23092.75,2013-12-06,Dormant
20082,35236,120,Fixed Deposit,15462.59,2019-06-03,Active
20083,52945,14,Savings,25085.49,2006-10-10,Active
20084,36232,120,Savings,15058.95,2021-07-25,Active
20085,6722,58,Savings,43522.27,2006-09-23,Active
20086,18011,69,Savings,46485.36,2007-07-02,Active
20087,19488,141,Savings,70438.68,2025-05-28,Active
20088,24329,119,Fixed Deposit,522.92,2018-05-03,Dormant
20089,55293,126,Savings,46868.69,2020-01-08,Active
20090,44216,144,Current,27569.51,2010-10-30,Active
20091,49079,111,Savings,24242.84,2010-10-22,Active
20092,47233,8,Current,58591.55,2007-10-20,Active
20093,7295,14,Fixed Deposit,143620.58,2025-08-15,Active
20094,7202,35,Savings,36417.92,2007-03-03,Active
20095,48853,121,Savings,2507.89,2012-04-08,Active
20096,5481,90,Current,34804.82,2019-03-31,Active
20097,50571,11,Savings,5074.1,2022-04-29,Dormant
20098,51619,53,Savings,9373.97,2011-01-23,Active
20099,21749,149,Savings,66855.07,2014-05-30,Active
20100,15728,38,Savings,2608.65,2009-09-05,Active
20101,9948,95,Fixed Deposit,21507.61,2019-10-15,Active
20102,30533,84,Savings,25117.03,2022-04-30,Dormant
20103,50734,120,Savings,56963.5,2008-02-27,Dormant
20104,7762,44,Savings,43988.66,2026-02-25,Active
20105,20923,97,NRI,58838.4,2019-09-29,Active
20106,2734,15,Current,36799.45,2009-01-25,Active
20107,11538,56,Salary,12196.44,2006-05-06,Active
20108,29293,129,Current,177070.36,2012-06-20,Dormant
20109,324,58,Savings,99411.98,2006-03-31,Active
20110,20910,111,Current,10337.6,2019-04-10,Active
20111,56317,12,Savings,128573.8,2021-01-12,Active
20112,26328,17,Savings,94756.56,2014-08-22,Active
20113,2443,115,Savings,41514.47,2009-08-28,Active
20114,39673,125,Fixed Deposit,1637.15,2011-04-17,Active
20115,20905,148,Fixed Deposit,5125.19,2020-12-23,Active
20116,27496,32,Current,65979.42,2011-03-01,Active
20117,26477,77,Savings,54545.08,2011-09-01,Active
20118,35293,3,Savings,48412.3,2018-02-17,Active
20119,50285,28,Fixed Deposit,83994.46,2011-03-05,Active
20120,12242,63,Savings,4375.38,2017-09-16,Active
20121,41439,28,NRI,9979.74,2008-06-21,Dormant
20122,47832,90,Savings,31120.44,2017-10-09,Active
20123,59358,102,Fixed Deposit,2740.65,2006-03-10,Active
20124,41666,115,Fixed Deposit,14433.86,2005-07-25,Active
20125,13902,17,Savings,167510.15,2023-06-15,Active
20126,15767,30,Savings,41054.08,2015-07-05,Active
20127,33972,25,Current,15363.73,2024-11-28,Dormant
20128,32872,40,Current,129444.02,2021-08-29,Active
20129,47006,77,Current,1315.44,2023-02-25,Active
20130,57346,81,Savings,41221.86,2005-02-04,Active
20131,46746,65,Savings,42972.72,2024-09-22,Dormant
20132,4255,144,Current,57608.28,2019-05-24,Active
20133,56420,31,Current,97626.66,2013-11-26,Active
20134,6114,52,Savings,26118.43,2016-02-29,Active
20135,4002,54,Current,25464.66,2019-07-24,Active
20136,4153,118,Salary,31048.76,2010-01-04,Dormant
